"GIFT_GROUP_NUM","GIFT_NUM","DONOR_ID","RECEIPT_ADDR_CDE","CAT_COMP_1","CAT_COMP_2","MEM_HONOR_CDE","AID_ELEMENT","CAMPAIGN_CDE","SOLICIT_CDE","GIVING_CLUB_CDE","SOLICITOR_ID","GIFT_DTE","GIFT_AMT","GIVING_RELATION","LETTER_TO_SEND","NOTATION_1","NOTATION_2","PROPOSAL_NUM","GIFT_CLASS","SUB_CLASS_CDE","LAST_RECPT_NUM","BANK_ID","CHECK_CC_NUM","LEGAL_TENDER","EXPIRE_DTE","ACK_DATE","GIFT_SET_CDE","ANON_GIFT_FLAG","PRINT_RECPT_YN","IMMED_LETTER_YN","BOOK_YN","SALUT_CDE","GIFT_MASTER_STS","DEDICATEE_NOTIFIED","DEDICATION_INFO","USER_NAME","JOB_NAME","JOB_TIME"
"4245","13","126828","","CFDES","20200","","","HCSB","","","","2/13/2020 11:46:53 AM","37.50","EM","","Jan 2020 Payroll Deduction - Sneaker Ball Ticket","","","CS","PR","0","","","","1/31/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/13/2020 12:06:53 PM"
"4245","14","43449","","CFUNR","10017","","","","","","","2/13/2020 11:46:53 AM","20.00","EM","","Jan 2020 Payroll Deduction","","","CS","PR","0","","","","1/31/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/13/2020 12:07:39 PM"
"4245","15","126204","","CFDES","20200","","","HCSB","","","","2/13/2020 11:46:53 AM","15.00","EM","","Jan 2020 Payroll Deduction - Sneaker Ball Ticket","","","CS","PR","0","","","","1/31/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/13/2020 12:08:17 PM"
"4245","16","33739","","CFDES","10193","","","","","","","2/13/2020 11:46:53 AM","83.33","AL","","Jan 2020 Payroll Deduction","","","CS","PR","0","","","","1/31/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/13/2020 12:09:04 PM"
"4245","17","126584","","CFDES","20200","","","HCSB","","","","2/13/2020 11:46:53 AM","62.50","EM","","Jan 2020 Payroll Deduction - Sneaker Ball Table","","","CS","PR","0","","","","1/31/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/13/2020 12:11:34 PM"
"4245","18","5862","","ACADE","42400","","","","","","","2/13/2020 11:46:53 AM","100.00","AL","","Jan 2020 Payroll Deduction - Athletic Banners","","","CS","PR","0","","","","1/31/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/13/2020 12:14:28 PM"
"4245","19","5862","","CFDES","20200","","","HCSB","","","","2/13/2020 11:46:53 AM","125.00","AL","","Jan 2020 Payroll Deduction - Sneaker Ball Table","","","CS","PR","0","","","","1/31/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/13/2020 12:15:18 PM"
"4246","1","131378","","ACADE","42400","","","","","","","2/13/2020 2:20:00 PM","500.00","FR","","Athletic Sponsorship","","","CS","CK","0","","4963","","2/8/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/13/2020 2:20:47 PM"
"4247","1","131383","","ENSCH","70086","","","","","","","2/14/2020 3:17:00 PM","100.00","OR","","","","","CS","OL","0","","","","2/14/2020 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/14/2020 3:20:22 PM"
"4248","1","24303","","ANSCH","30000","","","","","","","2/14/2020 3:23:59 PM","55.00","AL","","","","","CS","CK","0","","0005104594","","2/10/2020 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/14/2020 3:24:46 PM"
"4249","1","131385","","ACADE","41901","","","","","","","2/17/2020 3:40:37 PM","1250.00","CH","","","","","CS","CA","0","","9835728856","","2/10/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/17/2020 3:41:56 PM"
"4250","1","122954","","CFDES","20264","","","BTGD","","","","2/17/2020 3:52:21 PM","20.00","AL","","Bridging the Gap Donation","","","CS","OL","0","","","","2/15/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/17/2020 3:54:33 PM"
"4250","2","1293","","CFDES","10190","","","","","","","2/17/2020 3:52:21 PM","25.00","AL","","","","","CS","OL","0","","","","2/16/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/17/2020 3:55:10 PM"
"4250","3","38352","","CFDES","10190","","","","","","","2/17/2020 3:52:21 PM","20.00","AL","","","","","CS","OL","0","","","","2/17/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/17/2020 3:56:51 PM"
"4250","4","60977","","CFDES","10190","","","","","","","2/17/2020 3:52:21 PM","25.00","AL","","","","","CS","OL","0","","","","2/17/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/17/2020 3:57:37 PM"
"4251","1","62774","","ACADE","41050","","","","","","","2/17/2020 4:52:51 PM","300.00","FR","","In-Kind Honorarium","","","NC","IK","0","","","","2/17/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/17/2020 5:01:31 PM"
"4252","1","131389","","ACADE","40800","","","","","","","2/18/2020 3:21:28 PM","5000.00","XB","","To be used to preserve her archives in","African-American History Collection","","CS","CA","0","","0279002976","","2/12/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/18/2020 3:23:16 PM"
"4253","1","26667","","ENCHA","80202","","","","","","","2/19/2020 8:46:54 AM","10000.00","AL","","","","","CS","CK","0","","5756","","2/14/2020 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/19/2020 9:05:47 AM"
"4254","1","33842","","ACADE","40800","","","C69","","","","2/19/2020 3:23:05 PM","435.00","AL","","Library Revitalization - Class of 1969","","","CS","CK","0","","5458","","2/18/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/19/2020 3:24:21 PM"
"4254","2","7096","","CFDES","20101","","","FO20","","","","2/19/2020 3:23:05 PM","147.00","AL","","Founders Observance 2020","","","CS","CK","0","","1647","","2/18/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/19/2020 3:25:09 PM"
"4254","3","2892","","CFDES","20101","","","FO20","","","","2/19/2020 3:23:05 PM","147.00","AL","","Founders Observance 2020","","","CS","CK","0","","1139","","2/18/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/19/2020 3:27:27 PM"
"4254","4","1360","","CFDES","20101","","","FO20","","","","2/19/2020 3:23:05 PM","147.00","AL","","Founders Observance 2020","","","CS","CK","0","","5429","","2/18/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/19/2020 3:28:32 PM"
"4254","5","6845","","CFDES","20101","","","FO20","","","","2/19/2020 3:23:05 PM","147.00","AL","","Founders Observance 2020","","","CS","CK","0","","2806","","2/8/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/19/2020 3:29:29 PM"
"4254","6","25489","","CFDES","20101","","","FO20","","","","2/19/2020 3:23:05 PM","147.00","AL","","Founders Observance 2020","","","CS","CK","0","","8004","","2/6/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/19/2020 3:30:10 PM"
"4254","7","76243","","CFDES","20101","","","FO20","","","","2/19/2020 3:23:05 PM","147.00","AL","","Founders Observance 2020","","","CS","CK","0","","2346","","2/18/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/19/2020 3:30:53 PM"
"4254","9","24785","","CFDES","20264","","","WC","","","","2/19/2020 3:23:05 PM","500.00","AL","","Wiley Cares","","","CS","CK","0","","1194","","2/18/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/19/2020 3:32:25 PM"
"4254","10","24785","","CFDES","20267","","","SEF","","","","2/19/2020 3:23:05 PM","100.00","AL","","Moved from Founders 2020 to Student Emergency Fund","","","CS","CK","0","","1194","","2/18/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","3/19/2020 1:27:48 PM"
"4254","11","24785","","CFDES","20200","","","HC20","","","","2/19/2020 3:23:05 PM","1400.00","AL","","Moved from Founders 2020 to Homecoming 2020","","","CS","CK","0","","1194","","2/18/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","3/19/2020 1:28:31 PM"
"4255","1","127552","","CFDES","10190","","","","","","","2/19/2020 3:37:56 PM","25.00","AL","","","","","CS","OL","0","","","","2/19/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/19/2020 3:38:51 PM"
"4255","2","5924","","CFDES","10190","","","","","","","2/19/2020 3:37:56 PM","41.67","AL","","","","","CS","OL","0","","","","2/19/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/19/2020 3:39:14 PM"
"4257","1","125601","","CFUNR","20265","","","WCFP","","","","2/20/2020 2:59:49 PM","20.00","EM","","Wiley Cares Food Pantry","","","CS","OL","0","","","","2/20/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/20/2020 3:00:59 PM"
"4258","2","8049","","CFUNR","10000","","","","","","","2/21/2020 2:16:27 PM","25.00","AL","","","","","CS","OL","0","","","","2/21/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/21/2020 2:27:38 PM"
"4258","3","32943","","CFDES","20264","","","BTGD","","","","2/21/2020 2:16:27 PM","50.00","AL","","Bridging the Gap Donation","","","CS","OL","0","","","","2/21/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/21/2020 2:28:20 PM"
"4258","4","32643","","CFDES","20200","","","HC20","","","","2/21/2020 2:16:27 PM","300.00","AL","","Moved from Founders 2020 to Homecoming 2020","","","CS","OL","0","","","","2/21/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","3/19/2020 3:09:28 PM"
"4259","1","23356","","CFUNR","10025","","","","","","","2/21/2020 2:31:50 PM","26250.00","UN","","","","","CS","AC","0","","","","2/21/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/21/2020 2:32:30 PM"
"4260","1","23890","","CFDES","20149","","","FO20","","","","2/21/2020 2:47:29 PM","1500.00","AL","","Founders 2020 Sponsorship","","","CS","CK","0","","0906","","2/20/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/21/2020 2:48:35 PM"
"4260","2","3041","","CFDES","20149","","","FO20","","","","2/21/2020 2:47:29 PM","1500.00","AL","","Founders 2020 Sponsorship","","","CS","CK","0","","1785","","2/17/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/21/2020 2:49:33 PM"
"4261","3","24732","","CFDES","20200","","","HC20","","","","2/21/2020 3:35:05 PM","200.00","AL","","Moved from Founders 2020 to Homecoming 2020","","","CS","CK","0","","3072","","2/17/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","3/19/2020 3:30:00 PM"
"4261","4","25440","","CFDES","20200","","","HC20","","","","2/21/2020 3:35:05 PM","300.00","AL","","Moved from Founders 2020 to Homecoming 2020","","","CS","CK","0","","15091","","2/17/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","3/19/2020 3:31:00 PM"
"4262","1","38352","","CFDES","10190","","","","","","","2/24/2020 1:12:04 PM","20.00","AL","","","","","CS","OL","0","","","","2/24/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/24/2020 1:12:47 PM"
"4263","2","23890","","CFDES","20101","","","FO20","","","","2/24/2020 1:14:42 PM","350.00","AL","","Founders Observance - Table #18","","","CS","CK","0","","0909","","2/24/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/24/2020 1:16:44 PM"
"4263","3","131385","","ACADE","41901","","","","","","","2/24/2020 1:14:42 PM","1000.00","CH","","","","","CS","CK","0","","39067","","2/23/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/24/2020 1:17:22 PM"
"4263","4","131435","","ACADE","41901","","","","","","","2/24/2020 1:14:42 PM","685.00","CH","","","","","CS","CK","0","","17742","","2/23/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/24/2020 1:18:10 PM"
"4263","5","131436","","ACADE","41901","","","","","","","2/24/2020 1:14:42 PM","125.00","FR","","","","","CS","CK","0","","4224","","2/23/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/24/2020 1:23:16 PM"
"4263","6","61831","","CFDES","20000","","","","","","","2/24/2020 1:14:42 PM","100.00","FR","","","","","CS","CK","0","","505","","2/15/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/24/2020 1:24:38 PM"
"4263","7","51412","","CFDES","20101","","","FO20","","","","2/24/2020 1:14:42 PM","1000.00","AL","","Founders Observance 2020","","","CS","CA","0","","6682102050","","2/19/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/24/2020 1:26:00 PM"
"4264","3","32840","","CFDES","20149","","","FO20","","","","2/24/2020 2:02:27 PM","1500.00","AL","","Founders 2020 - Purple and White Sponsorship","","","CS","OL","0","","","","2/24/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/25/2020 12:42:55 PM"
"4265","1","1137","","CFDES","20101","","","FO20","","","","2/25/2020 12:44:57 PM","147.00","AL","","Founders Observance","","","CS","CK","0","","1668","","2/24/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/25/2020 12:48:20 PM"
"4266","1","7902","","CFUNR","10000","","","","","","","2/26/2020 3:04:51 PM","50.00","AL","","","","","CS","OL","0","","","","2/26/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/26/2020 3:05:48 PM"
"4267","1","35595","","CFUNR","10031","","","","","","","2/26/2020 3:08:28 PM","100.00","UC","","","","","CS","","0","","11382","","2/23/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/26/2020 3:09:05 PM"
"4268","1","24389","","CFUNR","10000","","","","","","","2/27/2020 4:34:04 PM","1000.00","AL","","","","","CS","CK","0","","6053","","2/17/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/27/2020 4:35:05 PM"
"4268","2","47812","","CFUNR","10024","","","","","","","2/27/2020 4:34:04 PM","1000.00","UC","","","","","CS","CK","0","","12668","","2/16/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/27/2020 4:41:21 PM"
"4268","5","25313","","CFDES","20101","","","FO20","","","","2/27/2020 4:34:04 PM","147.00","AL","","Founders 2020 Observance","","","CS","CK","0","","8629","","2/7/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/27/2020 4:45:20 PM"
"4268","6","6626","","CFDES","20101","","","FO20","","","","2/27/2020 4:34:04 PM","147.00","AL","","Founders 2020 Observance","","","CS","CK","0","","3360","","","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/27/2020 4:45:53 PM"
"4268","7","1140","","CFDES","20101","","","FO20","","","","2/27/2020 4:34:04 PM","147.00","AL","","Founders 2020 Observance","","","CS","CK","0","","4787","","","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/27/2020 4:46:29 PM"
"4268","9","5862","","CFDES","20101","","","FO20","","","","2/27/2020 4:34:04 PM","147.00","AL","","Founders 2020 Observance","","","CS","CK","0","","2669","","2/26/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 11:37:05 AM"
"4268","10","4893","","CFDES","20267","","","SEF","","","","2/27/2020 4:34:04 PM","500.00","AL","","Moved from Founders 2020 to Student Emergency Fund","","","CS","CK","0","","3420","","2/26/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","3/19/2020 1:00:38 PM"
"4268","11","49846","","CFDES","20200","","","HC20","","","","2/27/2020 4:34:04 PM","1000.00","CH","","Moved from Founders 2020 to Homecoming 2020","","","CS","CK","0","","15815","","2/24/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","3/19/2020 1:04:13 PM"
"4269","3","131466","","ANSCH","30000","","","","","","","2/28/2020 11:35:56 AM","25.00","FR","","","","","CS","OL","0","","","","2/28/2020 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:03:20 PM"
"4270","1","8377","","CFDES","20101","","","FO20","","","","2/28/2020 4:09:55 PM","147.00","AL","","Founders 2020 Observance","","","CS","CK","0","","3550","","2/27/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:11:13 PM"
"4270","2","79631","","CFDES","20101","","","FO20","","","","2/28/2020 4:09:55 PM","147.00","AL","","Founders 2020 Observance","","","CS","CK","0","","4961","","2/29/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:12:16 PM"
"4270","3","6570","","CFDES","20101","","","FO20","","","","2/28/2020 4:09:55 PM","147.00","AL","","Founders 2020 Observance","","","CS","CK","0","","1055","","2/28/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:12:58 PM"
"4270","4","108464","","CFDES","20100","","","FO20","","","","2/28/2020 4:09:55 PM","147.00","FR","","Founders 2020 Observance","","","CS","CK","0","","1154","","2/21/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:14:19 PM"
"4270","5","24599","","CFDES","20101","","","FO20","","","","2/28/2020 4:09:55 PM","147.00","AL","","Founders 2020 Observance","","","CS","CK","0","","10714","","2/29/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:15:04 PM"
"4270","6","119323","","CFDES","20149","","","FO20","","","","2/28/2020 4:09:55 PM","1000.00","FR","","Founders 2020 Sponsorship - Purple and White","Trustee Hodge","","CS","CK","0","","1900","","2/18/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:16:37 PM"
"4270","7","24593","","CFDES","20101","","","FO20","","","","2/28/2020 4:09:55 PM","147.00","AL","","Founders 2020 Observance","","","CS","CK","0","","10714","","2/29/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:18:04 PM"
"4270","8","23661","","CFDES","20149","","","FO20","","","","2/28/2020 4:09:55 PM","200.00","AL","","Founders 2020 Sponsorship - Purple and White","Soft Credit Trustee Hodge","","CS","CK","0","","16377","","2/18/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:20:40 PM"
"4270","9","24512","","CFDES","20149","","","FO20","","","","2/28/2020 4:09:55 PM","1000.00","TR","","Founder 2020 Sponsorship - Purple and White","","","CS","CK","0","","9582518744","","2/24/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:20:17 PM"
"4270","11","24585","","CFDES","20101","","","FO20","","","","2/28/2020 4:09:55 PM","150.00","AL","","Founders 2020 Observance","","","CS","CS","0","","","","2/28/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:24:47 PM"
"4270","12","32894","","CFDES","20101","","","FO20","","","","2/28/2020 4:09:55 PM","100.00","AL","","Founders 2020 Observance","","","CS","CK","0","","3570","","2/9/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:26:05 PM"
"4270","13","33352","","CFDES","20101","","","","","","","2/28/2020 4:09:55 PM","50.00","AL","","Founders 2020 Observance","","","CS","CS","0","","","","2/28/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:27:19 PM"
"4270","14","109007","","CFDES","20101","","","FO20","","","","2/28/2020 4:09:55 PM","50.00","FR","","Founders 2020 Observance","","","CS","CA","0","","","","2/28/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:27:59 PM"
"4270","15","17018","","CFDES","20101","","","FO20","","","","2/28/2020 4:09:55 PM","50.00","AL","","Founders 2020 Observance","","","CS","CS","0","","","","2/28/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:28:54 PM"
"4270","16","127217","","CFDES","20101","","","FO20","","","","2/28/2020 4:09:55 PM","150.00","AL","","Founders 2020 Observance","","","CS","CS","0","","","","2/28/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:29:52 PM"
"4270","17","1208","","CFDES","20101","","","FO20","","","","2/28/2020 4:09:55 PM","50.00","AL","","Founders 2020 Observance","","","CS","CS","0","","","","2/28/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:30:43 PM"
"4270","18","23661","","CFDES","20101","","","FO20","","","","2/28/2020 4:09:55 PM","75.00","AL","","Founders 2020 Observance","","","CS","CK","0","","16376","","2/18/2020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:32:04 PM"
"4270","19","23661","","CFDES","20101","","","","","","","2/28/2020 4:09:55 PM","50.00","AL","","Founders 2020 Observance","","","CS","CS","0","","","","2/10/8020 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","2/28/2020 4:33:10 PM"
