"CAMPAIGN_CDE","CAMPAIGN_DESC","PIECES_RET_GOAL","PIECES_RET_ACTUAL","EXPENSES_BUDGET","EXPENSES_ACTUAL","CAMPAN_AMT_GOAL","CAMPAN_AMT_ACTUAL","CASH_GIFT_NUM","CASH_GIFT_AMT","PROMISE_NUM","PROMISE_AMT","PROMISE_PMT_NUM","PROMISE_PMT_AMT","MATCH_GIFT_NUM","MATCH_GIFT_AMT","MATCH_PMT_NUM","MATCH_PMT_AMT","SOFT_CREDIT_NUM","SOFT_CREDIT_AMT","NON_CASH_NUM","NON_CASH_AMT","GIFTS_NUM","GIFTS_AMT","DEFER_NUM","DEFER_AMT","DEFER_PMT_NUM","DEFER_PMT_AMT","DON_RESTR_NUM","DON_RESTR_AMT","ORG_RESTR_NUM","ORG_RESTR_AMT","FIRST_GIFT_DTE","FIRST_GIFT_AMT","LAST_GIFT_DTE","LAST_GIFT_AMT","LARGEST_GIFT_DTE","LARGEST_GIFT_AMT","SMALLEST_GIFT_DTE","SMALLEST_GIFT_AMT","CAMP_CONTACT_ID_NUM","CAMP_START_DATE","CAMP_END_DATE","ONLINE_GIVING_AVAIL","ONLINE_GIVING_DESC","USER_NAME","JOB_NAME","JOB_TIME"
"TRK ","Track and Field","0","0","0.00","0.00","0.00","14430.00","18","14080.00","0","0.00","2","350.00","0","0.00","0","0.00","16","8200.00","0","0.00","20","14430.00","0","0.00","0","0.00","0","0.00","0","0.00","8/26/2014 3:15:14 PM","250.00","4/8/2019 10:00:34 AM","1500.00","1/25/2017 11:02:39 AM","5080.00","5/22/2018 10:17:32 AM","50.00","","","","N","","drlynch","w_gift_entry","4/8/2019 10:18:55 AM"
"TS  ","Teacher's Stipend","0","0","0.00","0.00","0.00","3000.00","1","3000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","3000.00","0","0.00","0","0.00","0","0.00","0","0.00","10/11/2013 4:44:21 PM","3000.00","10/11/2013 4:44:21 PM","3000.00","10/11/2013 4:44:21 PM","3000.00","10/11/2013 4:44:21 PM","3000.00","","","","N","","MTALLEN","w_gift_entry","10/16/2013 9:57:02 AM"
"TTG ","Text To Give","0","0","0.00","0.00","0.00","1058.36","38","1058.36","0","0.00","0","0.00","0","0.00","0","0.00","13","243.76","0","0.00","38","1058.36","0","0.00","0","0.00","0","0.00","0","0.00","5/30/2013 9:03:35 AM","200.00","9/30/2020 12:00:00 AM","18.73","5/30/2013 9:03:35 AM","200.00","9/18/2020 6:23:29 PM","18.73","","","","N","","drlynch","w_gift_entry","10/13/2020 11:58:55 AM"
"TUES","Tuesday day of Giving","0","0","0.00","0.00","0.00","1635.00","8","1635.00","0","0.00","0","0.00","0","0.00","0","0.00","2","245.00","0","0.00","8","1635.00","0","0.00","0","0.00","0","0.00","0","0.00","11/28/2017 3:59:24 PM","1000.00","11/28/2017 3:59:24 PM","1000.00","11/28/2017 3:59:24 PM","1000.00","11/28/2017 3:59:24 PM","20.00","","","","N","","mtallen","w_gift_entry","11/29/2017 3:59:38 PM"
"UC-1","Brittney Preston","0","0","0.00","0.00","0.00","3924.00","27","3924.00","0","0.00","0","0.00","0","0.00","0","0.00","15","2850.00","0","0.00","27","3924.00","0","0.00","0","0.00","0","0.00","0","0.00","11/2/2011 4:24:46 PM","50.00","12/30/2011 12:00:00 AM","100.00","12/15/2011 12:45:52 PM","1000.00","11/28/2011 11:45:35 AM","10.00","","","","N","","MTALLEN","w_gift_entry","1/10/2012 8:45:54 AM"
"UC-2","Lauren Davis","0","0","0.00","0.00","0.00","475.00","5","475.00","0","0.00","0","0.00","0","0.00","0","0.00","6","600.00","0","0.00","5","475.00","0","0.00","0","0.00","0","0.00","0","0.00","12/12/2011 1:59:45 PM","250.00","12/20/2011 2:26:59 PM","25.00","12/12/2011 1:59:45 PM","250.00","12/15/2011 12:45:52 PM","25.00","","","","N","","MTALLEN","w_gift_entry","12/20/2011 2:40:18 PM"
"UC-3","Jessica Fleming","0","0","0.00","0.00","0.00","600.00","10","600.00","0","0.00","0","0.00","0","0.00","0","0.00","10","625.00","0","0.00","10","600.00","0","0.00","0","0.00","0","0.00","0","0.00","12/12/2011 1:59:45 PM","50.00","12/20/2011 2:26:59 PM","25.00","12/12/2011 1:59:45 PM","125.00","12/14/2011 10:43:34 AM","25.00","","","","N","","MTALLEN","w_gift_entry","12/20/2011 2:33:59 PM"
"UC-4","Winter Davis","0","0","0.00","0.00","0.00","1290.00","30","1290.00","0","0.00","0","0.00","0","0.00","0","0.00","12","675.00","0","0.00","30","1290.00","0","0.00","0","0.00","0","0.00","0","0.00","11/17/2011 11:54:13 AM","100.00","12/30/2011 12:00:00 AM","15.00","12/15/2011 12:45:52 PM","125.00","12/30/2011 12:00:00 AM","5.00","","","","N","","MTALLEN","w_gift_entry","1/9/2012 4:12:36 PM"
"UD  ","UNCF-Fall 2011-12 drive","0","0","0.00","0.00","0.00","48310.00","119","47910.00","0","0.00","0","0.00","2","400.00","2","400.00","45","10590.00","0","0.00","121","48310.00","0","0.00","0","0.00","0","0.00","0","0.00","10/19/2011 4:28:15 PM","10.00","3/5/2015 3:07:53 PM","500.00","12/29/2011 12:00:00 AM","10000.00","11/2/2011 4:24:46 PM","5.00","","","","N","","MTALLEN","w_gift_entry","3/5/2015 4:42:58 PM"
"UD1 ","UNCF Campaign 2015","0","0","0.00","0.00","0.00","46945.00","180","46945.00","0","0.00","0","0.00","0","0.00","0","0.00","86","27525.00","0","0.00","180","46945.00","0","0.00","0","0.00","0","0.00","0","0.00","9/12/2012 10:37:56 AM","100.00","12/14/2015 10:40:56 AM","50.00","2/4/2015 8:19:59 AM","5000.00","10/1/2012 8:32:01 AM","3.00","","","","N","","MTALLEN","w_gift_entry","12/14/2015 11:24:04 AM"
"UDWM","Wiley Day, Union Miss. BC","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","drlynch","w_campaign_list","11/25/2019 1:52:12 PM"
"UN10","Sydney Stanberry","0","0","0.00","0.00","0.00","5654.75","27","5654.75","0","0.00","0","0.00","0","0.00","0","0.00","12","3340.00","0","0.00","27","5654.75","0","0.00","0","0.00","0","0.00","0","0.00","9/3/2014 9:20:18 AM","200.00","1/21/2015 11:08:12 AM","1020.33","1/21/2015 11:08:12 AM","1020.33","12/31/2014 12:00:00 AM","5.00","","","","N","","MTALLEN","w_gift_entry","1/22/2015 10:22:29 AM"
"UN11","Ashley Brown","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","11/28/2018 1:23:36 PM","12.50","11/28/2018 1:23:36 PM","12.50","11/28/2018 1:23:36 PM","12.50","11/28/2018 1:23:36 PM","12.50","","","","N","","drlynch","w_gift_entry","12/12/2018 12:59:15 PM"
"UN12","Kiera Teague","0","0","0.00","0.00","0.00","2631.92","18","2631.92","0","0.00","0","0.00","0","0.00","0","0.00","6","1815.00","0","0.00","18","2631.92","0","0.00","0","0.00","0","0.00","0","0.00","10/15/2014 2:45:43 PM","25.00","12/31/2014 1:26:16 PM","100.00","12/31/2014 1:26:16 PM","800.00","12/31/2014 12:00:00 AM","5.00","","","","N","","MTALLEN","w_gift_entry","3/10/2015 10:14:43 AM"
"UN13","Jazziman Mack","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_campaign_list","9/3/2014 12:43:52 PM"
"UN14","Kai Scates","0","0","0.00","0.00","0.00","10700.93","57","10700.93","0","0.00","0","0.00","0","0.00","0","0.00","14","3635.00","0","0.00","57","10700.93","0","0.00","0","0.00","0","0.00","0","0.00","10/3/2014 1:59:46 PM","70.00","1/6/2015 11:39:10 AM","5.00","12/31/2014 1:26:16 PM","5000.00","12/31/2014 12:00:00 AM","5.00","","","","N","","MTALLEN","w_gift_entry","3/10/2015 10:13:17 AM"
"UN15","Aisha Taylor","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_campaign_list","9/3/2014 12:43:52 PM"
"UN16","Iman Montgomery","0","0","0.00","0.00","0.00","2698.54","22","2698.54","0","0.00","0","0.00","0","0.00","0","0.00","3","1090.00","0","0.00","22","2698.54","0","0.00","0","0.00","0","0.00","0","0.00","12/1/2014 10:11:06 AM","200.00","1/27/2015 2:27:13 PM","366.61","12/31/2014 1:26:16 PM","800.00","12/31/2014 12:00:00 AM","5.00","","","","N","","MTALLEN","w_gift_entry","3/10/2015 4:18:21 PM"
"UN17","Andaes Williams","0","0","0.00","0.00","0.00","9723.59","34","9723.59","0","0.00","0","0.00","0","0.00","0","0.00","14","6415.00","0","0.00","34","9723.59","0","0.00","0","0.00","0","0.00","0","0.00","12/1/2014 10:11:06 AM","100.00","12/31/2016 12:00:00 AM","250.00","12/31/2016 12:00:00 AM","2000.00","12/31/2014 12:00:00 AM","5.00","","","","N","","mtallen","w_gift_entry","3/7/2017 11:50:20 AM"
"UN18","Taylor R. Cooper","0","0","0.00","0.00","0.00","29156.00","143","29156.00","0","0.00","0","0.00","0","0.00","0","0.00","75","25755.00","0","0.00","143","29156.00","0","0.00","0","0.00","0","0.00","0","0.00","7/9/2015 4:26:17 PM","250.00","1/19/2016 10:43:04 AM","100.00","12/31/2015 12:00:00 AM","5000.00","10/26/2015 12:57:06 PM","5.00","","","","N","","MTALLEN","w_gift_entry","5/9/2016 2:39:36 PM"
"UN19","Cecillia Salas","0","0","0.00","0.00","0.00","4585.00","9","4585.00","0","0.00","0","0.00","0","0.00","0","0.00","8","5325.00","0","0.00","9","4585.00","0","0.00","0","0.00","0","0.00","0","0.00","11/30/2015 3:20:44 PM","250.00","12/31/2015 12:00:00 AM","2000.00","12/31/2015 12:00:00 AM","2000.00","12/2/2015 11:27:37 AM","10.00","","","","N","","MTALLEN","w_gift_entry","1/21/2016 1:11:15 PM"
"UN20","Erica D. Hall","0","0","0.00","0.00","0.00","18118.67","51","18118.67","0","0.00","0","0.00","0","0.00","0","0.00","28","11400.00","0","0.00","51","18118.67","0","0.00","0","0.00","0","0.00","0","0.00","7/7/2016 10:10:28 AM","100.00","1/10/2017 3:42:58 PM","200.00","12/31/2016 12:00:00 AM","3000.00","10/31/2016 12:51:42 PM","5.00","","","","N","","mtallen","w_gift_entry","9/26/2017 8:22:23 AM"
"UN21","Hollye Weekes","0","0","0.00","0.00","0.00","13125.67","47","12125.67","0","0.00","1","1000.00","0","0.00","0","0.00","19","8480.00","0","0.00","48","13125.67","0","0.00","0","0.00","0","0.00","0","0.00","8/26/2016 2:36:25 PM","94.00","12/31/2016 12:00:00 AM","50.00","12/31/2016 12:00:00 AM","2000.00","12/8/2016 5:02:42 PM","10.00","","","","N","","mtallen","w_gift_entry","1/6/2017 3:10:55 PM"
"UN22","Tylar Phillips","0","0","0.00","0.00","0.00","30383.67","69","30233.67","0","0.00","1","150.00","0","0.00","0","0.00","31","25615.00","0","0.00","70","30383.67","0","0.00","0","0.00","0","0.00","0","0.00","10/3/2017 8:09:35 AM","25.00","12/31/2017 12:00:00 AM","50.00","12/31/2017 12:00:00 AM","10000.00","10/18/2017 8:16:28 AM","5.00","","","","N","","mtallen","w_gift_entry","1/5/2018 8:48:31 AM"
"UN23","Courtnee Maxey","0","0","0.00","0.00","0.00","9286.67","26","9286.67","0","0.00","0","0.00","0","0.00","0","0.00","14","2545.00","0","0.00","26","9286.67","0","0.00","0","0.00","0","0.00","0","0.00","10/10/2017 3:14:22 PM","25.00","12/31/2017 12:00:00 AM","50.00","12/31/2017 12:00:00 AM","5000.00","12/14/2017 8:25:23 AM","16.67","","","","N","","mtallen","w_gift_entry","1/8/2018 1:16:04 PM"
"UN24","Kayla Thomas","0","0","0.00","0.00","0.00","6790.66","31","6790.66","0","0.00","0","0.00","0","0.00","0","0.00","14","4019.00","0","0.00","31","6790.66","0","0.00","0","0.00","0","0.00","0","0.00","12/11/2017 3:12:26 PM","25.00","12/31/2017 12:00:00 AM","50.00","12/31/2017 12:00:00 AM","1000.00","12/31/2017 12:00:00 AM","10.00","","","","N","","mtallen","w_gift_entry","2/2/2018 9:02:35 AM"
"UN25","Taylor Barnes","0","0","0.00","0.00","0.00","28537.96","108","28537.96","0","0.00","0","0.00","0","0.00","0","0.00","28","17827.50","0","0.00","108","28537.96","0","0.00","0","0.00","0","0.00","0","0.00","10/31/2018 12:00:00 AM","62.50","12/31/2018 12:00:00 AM","1800.00","12/31/2018 12:00:00 AM","6250.00","11/28/2018 1:23:36 PM","2.50","","","","N","","drlynch","w_gift_entry","3/16/2019 2:07:24 PM"
"UN26","Sasha Jefferson","0","0","0.00","0.00","0.00","24101.79","117","24101.79","0","0.00","0","0.00","0","0.00","0","0.00","27","16642.50","0","0.00","117","24101.79","0","0.00","0","0.00","0","0.00","0","0.00","10/31/2018 12:00:00 AM","62.50","3/31/2019 12:00:00 AM","50.00","12/31/2018 12:00:00 AM","6250.00","12/3/2018 4:34:49 PM","1.74","","","","N","","drlynch","w_gift_entry","4/10/2019 12:08:26 PM"
"UN27","Alexis Montgomery","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","drlynch","w_campaign_list","11/7/2019 1:37:41 PM"
"UN28","Alia Scott","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","drlynch","w_campaign_list","11/7/2019 1:38:07 PM"
"UN29","Cheriaca Huntley","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","drlynch","w_campaign_list","11/18/2019 9:12:57 AM"
"UNC1","Tanreka Smith","0","0","0.00","0.00","0.00","33663.00","47","33663.00","0","0.00","0","0.00","0","0.00","0","0.00","16","2210.00","0","0.00","47","33663.00","0","0.00","0","0.00","0","0.00","0","0.00","8/6/2012 3:22:08 PM","10.00","12/31/2012 12:00:00 AM","100.00","12/19/2012 12:00:00 AM","20000.00","11/19/2012 3:45:47 PM","5.00","","","","N","","MTALLEN","w_gift_entry","3/1/2013 4:44:21 PM"
"UNC2","Tamika Shields","0","0","0.00","0.00","0.00","3305.30","25","3155.30","0","0.00","0","0.00","1","150.00","1","150.00","17","1920.00","0","0.00","26","3305.30","0","0.00","0","0.00","0","0.00","0","0.00","7/3/2012 12:27:41 PM","100.00","7/11/2013 3:19:05 PM","150.00","10/4/2012 8:52:33 AM","1000.00","11/8/2012 1:05:38 PM","0.51","","","","N","","MTALLEN","w_gift_entry","7/18/2013 4:00:11 PM"
"UNC3","Kia Henderson","0","0","0.00","0.00","0.00","2695.00","9","2695.00","0","0.00","0","0.00","0","0.00","0","0.00","3","825.00","0","0.00","9","2695.00","0","0.00","0","0.00","0","0.00","0","0.00","9/12/2012 10:37:56 AM","200.00","12/31/2012 12:00:00 AM","700.00","12/31/2012 12:00:00 AM","1000.00","9/20/2012 9:45:46 AM","20.00","","","","N","","MTALLEN","w_gift_entry","1/9/2013 3:30:46 PM"
"UNC4","Willisa Gaut","0","0","0.00","0.00","0.00","15962.18","112","15862.18","0","0.00","1","100.00","0","0.00","0","0.00","58","7359.76","0","0.00","113","15962.18","0","0.00","0","0.00","0","0.00","0","0.00","7/11/2013 9:03:32 AM","50.00","1/15/2014 10:10:52 AM","18.71","12/31/2013 12:00:00 AM","2000.00","10/4/2013 9:29:48 AM","10.00","","","","N","","MTALLEN","w_gift_entry","2/24/2014 10:49:10 AM"
"UNC5","Kaylyn Milton","0","0","0.00","0.00","0.00","3985.00","15","3885.00","0","0.00","1","100.00","0","0.00","0","0.00","6","1320.00","0","0.00","16","3985.00","0","0.00","0","0.00","0","0.00","0","0.00","7/31/2013 12:50:17 PM","50.00","12/31/2013 12:00:00 AM","2000.00","12/31/2013 12:00:00 AM","2000.00","11/22/2013 12:02:17 PM","5.00","","","","N","","MTALLEN","w_gift_entry","1/30/2014 11:30:48 AM"
"UNC6","Heaven Odanga","0","0","0.00","0.00","0.00","5073.32","9","4973.32","0","0.00","1","100.00","0","0.00","0","0.00","4","2120.00","0","0.00","10","5073.32","0","0.00","0","0.00","0","0.00","0","0.00","11/12/2013 3:34:03 PM","100.00","12/31/2013 12:00:00 AM","2000.00","12/31/2013 12:00:00 AM","2000.00","12/30/2013 12:00:00 AM","20.00","","","","N","","MTALLEN","w_gift_entry","1/10/2014 12:56:10 PM"
"UNC7","Nina Shelby","0","0","0.00","0.00","0.00","3805.00","20","3705.00","0","0.00","1","100.00","0","0.00","0","0.00","3","1070.00","0","0.00","21","3805.00","0","0.00","0","0.00","0","0.00","0","0.00","10/11/2013 4:44:21 PM","50.00","12/31/2013 12:00:00 AM","2000.00","12/31/2013 12:00:00 AM","2000.00","12/10/2013 12:00:00 AM","10.00","","","","N","","MTALLEN","w_gift_entry","1/13/2014 9:28:15 AM"
"UNC8","Valencia Williams","0","0","0.00","0.00","0.00","6840.00","19","6740.00","0","0.00","1","100.00","0","0.00","0","0.00","4","3160.00","0","0.00","20","6840.00","0","0.00","0","0.00","0","0.00","0","0.00","9/30/2013 10:37:09 AM","200.00","12/31/2013 12:00:00 AM","2000.00","12/31/2013 12:00:00 AM","2000.00","10/30/2013 9:43:24 AM","10.00","","","","N","","MTALLEN","w_gift_entry","1/10/2014 1:00:12 PM"
"UNC9","Breanna Smith","0","0","0.00","0.00","0.00","8245.00","35","6645.00","0","0.00","3","1600.00","0","0.00","0","0.00","24","4560.00","0","0.00","38","8245.00","0","0.00","0","0.00","0","0.00","0","0.00","5/7/2014 8:37:08 AM","200.00","12/31/2014 1:26:45 PM","1000.00","12/31/2014 1:26:45 PM","1000.00","12/31/2014 12:00:00 AM","5.00","","","","N","","MTALLEN","w_gift_entry","3/10/2015 10:13:28 AM"
"UNCF","Do not use this code.","0","0","0.00","0.00","0.00","1110646.02","1234","1089726.65","186","14566.68","167","14216.68","13","6135.00","12","6702.69","51","13551.00","0","0.00","1413","1110646.02","0","0.00","0","0.00","0","0.00","0","0.00","12/22/1990 12:00:00 AM","100.00","12/6/2006 4:19:01 PM","100.00","6/13/2000 12:00:00 AM","429595.00","1/8/2002 1:53:08 PM","1.00","","","","N","","MTALLEN","w_gift_entry","2/28/2012 10:27:43 AM"
"UNM1","UNCF 01 Shakeisha Coleman","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"UNM2","UNCF 02 Anai Bacu","0","0","0.00","0.00","0.00","7658.33","33","4352.50","20","956.11","19","1205.83","2","2100.00","2","2100.00","2","2100.00","0","0.00","54","7658.33","0","0.00","0","0.00","0","0.00","0","0.00","8/17/2004 12:00:00 AM","50.00","6/9/2006 9:32:49 AM","100.00","12/31/2004 12:00:00 AM","2000.00","12/31/2004 12:00:00 AM","7.50","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:58:47 PM"
"UNM3","UNCF 03 Tracy N. Funchess","0","0","0.00","0.00","0.00","42864.56","191","40091.23","7","500.00","19","2773.33","6","1580.00","0","0.00","0","0.00","0","0.00","210","42864.56","0","0.00","0","0.00","0","0.00","0","0.00","7/31/2004 12:00:00 AM","55.56","1/8/2007 7:59:16 PM","290.00","12/18/2006 4:41:19 PM","3000.00","11/30/2004 12:00:00 AM","10.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 5:05:07 PM"
"UNM4","Dropped-out, Cetera Odom","0","0","0.00","0.00","0.00","25117.83","176","23857.83","15","3115.00","6","1260.00","0","0.00","0","0.00","0","0.00","0","0.00","182","25117.83","0","0.00","0","0.00","0","0.00","0","0.00","12/29/2003 12:00:00 AM","10.00","1/31/2006 1:23:26 PM","200.00","11/9/2005 12:00:00 AM","3000.00","10/31/2004 12:00:00 AM","10.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:53:57 PM"
"UNM5","UNCF 05, Ashley Ross","0","0","0.00","0.00","0.00","964.50","7","464.50","2","550.00","1","500.00","0","0.00","0","0.00","0","0.00","0","0.00","8","964.50","0","0.00","0","0.00","0","0.00","0","0.00","10/26/2004 11:27:57 AM","117.00","12/21/2004 4:05:13 PM","5.00","11/19/2004 11:05:29 AM","1000.00","12/21/2004 4:05:13 PM","5.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:37:49 PM"
"UNM6","UNCF 06, TaLisa Thomas","0","0","0.00","0.00","0.00","4783.33","49","4200.00","1","50.00","2","583.33","1","1000.00","0","0.00","0","0.00","0","0.00","51","4783.33","0","0.00","0","0.00","0","0.00","0","0.00","10/29/2004 3:12:30 PM","80.00","12/31/2004 12:00:00 AM","30.00","12/15/2004 2:24:24 PM","1000.00","11/22/2004 12:00:00 AM","10.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:38:22 PM"
"UNM7","UNCF Kailie Williams","0","0","0.00","0.00","0.00","22507.50","109","22507.50","0","0.00","0","0.00","0","0.00","0","0.00","20","4137.50","0","0.00","109","22507.50","0","0.00","0","0.00","0","0.00","0","0.00","11/15/2021 12:00:00 AM","600.00","1/25/2022 12:00:00 AM","500.00","1/5/2022 12:00:00 AM","5000.00","12/13/2021 10:59:11 AM","5.00","","","","N","","JCOVARRUBIAS","w_gift_entry","3/14/2022 2:48:37 PM"
"UNM8","UNCF Aline Muhawenimana","0","0","0.00","0.00","0.00","16208.50","70","16208.50","0","0.00","0","0.00","0","0.00","0","0.00","19","2337.50","0","0.00","70","16208.50","0","0.00","0","0.00","0","0.00","0","0.00","11/30/2021 12:35:21 PM","200.00","1/25/2022 12:00:00 AM","500.00","1/5/2022 12:00:00 AM","5000.00","12/20/2021 12:00:00 AM","1.00","","","","N","","JCOVARRUBIAS","w_gift_entry","3/14/2022 2:49:04 PM"
"UNM9","UNCF Jordan Dansby","0","0","0.00","0.00","0.00","54215.15","55","54215.15","0","0.00","0","0.00","0","0.00","0","0.00","42","52340.00","0","0.00","55","54215.15","0","0.00","0","0.00","0","0.00","0","0.00","11/30/2022 12:00:00 AM","25.00","1/24/2023 6:21:21 PM","100.00","1/3/2023 12:00:00 AM","15000.00","11/30/2022 12:00:00 AM","20.00","","","","N","","JCOVARRUBIAS","w_gift_entry","1/30/2023 6:48:43 PM"
"UNMS","Blank","0","0","0.00","0.00","0.00","59143.86","332","40224.49","92","10430.00","88","11906.92","1","500.00","0","0.00","4","2150.00","2","7012.45","422","59143.86","0","0.00","0","0.00","0","0.00","0","0.00","12/13/1990 12:00:00 AM","25.00","12/31/2006 12:00:00 AM","100.00","9/29/2006 12:00:00 AM","6150.00","11/9/1999 12:00:00 AM","5.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 5:05:08 PM"
"UWAY"," ","0","0","0.00","0.00","0.00","3461.00","23","3461.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","23","3461.00","0","0.00","0","0.00","0","0.00","0","0.00","11/11/1998 12:00:00 AM","174.00","12/19/2001 11:03:42 AM","511.00","3/17/2000 12:00:00 AM","3000.00","10/6/1999 12:00:00 AM","10.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 3:57:33 PM"
"VDG ","Virtual Day of Giving","0","0","0.00","0.00","0.00","5234.77","102","5234.77","0","0.00","0","0.00","0","0.00","0","0.00","19","1483.73","0","0.00","102","5234.77","0","0.00","0","0.00","0","0.00","0","0.00","4/22/2020 4:14:20 PM","20.00","4/24/2020 3:11:38 PM","500.00","4/24/2020 3:11:38 PM","500.00","4/22/2020 4:14:20 PM","5.00","","","","N","","drlynch","w_gift_entry","4/24/2020 3:27:15 PM"
"VDR ","Volleyballl Dom. Republic","0","0","0.00","0.00","0.00","1258.00","9","1258.00","0","0.00","0","0.00","0","0.00","0","0.00","1","20.00","0","0.00","9","1258.00","0","0.00","0","0.00","0","0.00","0","0.00","10/26/2015 12:13:51 PM","20.00","1/28/2016 11:36:48 AM","403.00","11/5/2015 10:21:15 AM","500.00","10/26/2015 12:13:51 PM","20.00","","","","N","","MTALLEN","w_gift_entry","1/28/2016 12:15:04 PM"
"VI  ","Volleyball Program","0","0","0.00","0.00","0.00","1435.00","18","1435.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","18","1435.00","0","0.00","0","0.00","0","0.00","0","0.00","12/7/2004 10:15:17 AM","25.00","10/10/2017 3:14:22 PM","750.00","10/10/2017 3:14:22 PM","750.00","12/7/2004 10:35:07 AM","5.00","","","","N","","mtallen","w_gift_entry","10/11/2017 10:27:37 AM"
"WABR","Walking Plaza Brick Proj","0","0","0.00","0.00","0.00","17955.00","113","16555.00","9","900.00","4","400.00","2","1200.00","1","1000.00","22","3200.00","0","0.00","118","17955.00","0","0.00","0","0.00","0","0.00","0","0.00","1/7/1997 12:00:00 AM","100.00","10/23/2020 9:44:02 AM","125.00","5/3/2005 9:45:46 AM","1000.00","5/10/2012 12:25:28 PM","-1.00","","","","N","","drlynch","w_gift_entry","10/23/2020 1:38:38 PM"
"WALK","Heman M. Sweatt Walking P","0","0","0.00","0.00","0.00","1500.00","7","1500.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","7","1500.00","0","0.00","0","0.00","0","0.00","0","0.00","8/10/2004 12:07:04 PM","100.00","6/14/2022 4:11:46 PM","125.00","10/28/2004 10:20:10 AM","1000.00","9/27/2004 10:33:46 AM","25.00","","","","N","","JCOVARRUBIAS","w_gift_entry","6/16/2022 10:47:36 AM"
"WASB","Bibles for Academic Bags","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"WBBP","Women Basketball Project","0","0","0.00","0.00","0.00","1938.07","3","1438.07","0","0.00","1","500.00","0","0.00","0","0.00","0","0.00","0","0.00","4","1938.07","0","0.00","0","0.00","0","0.00","0","0.00","3/5/2014 10:56:33 AM","1000.00","10/26/2016 10:19:40 AM","50.00","3/5/2014 10:56:33 AM","1000.00","10/23/2014 3:09:07 PM","25.00","","","","N","","mtallen","w_gift_entry","10/31/2016 12:00:42 PM"
"WBT ","Women Basketball Team","0","0","0.00","0.00","0.00","6000.00","50","6000.00","0","0.00","0","0.00","0","0.00","0","0.00","21","2135.00","0","0.00","50","6000.00","0","0.00","0","0.00","0","0.00","0","0.00","7/24/2013 3:23:48 PM","60.00","1/23/2018 5:03:12 PM","1500.00","2/25/2014 4:27:44 PM","2000.00","8/29/2013 4:54:01 PM","20.00","","","","N","","mtallen","w_gift_entry","2/2/2018 10:50:55 AM"
